StudentID;Age;Gender;Ethnicity;ParentalEducation;StudyTimeWeekly;Absences;Tutoring;ParentalSupport;Extracurricular;Sports;Music;Volunteering;GPA;GradeClass
2805;15;0;0;1;15.097.450.578.171.200;25;1;2;1;0;0;0;0.8952499802854423;4.0
2806;17;0;0;2;12.973.900.850.660.700;27;0;3;1;0;1;0;0.7742848136453381;4.0
2807;18;0;0;2;12.748.907.574.358.000;7;1;3;0;1;0;0;30.148.025.336.099.700;1.0
2808;15;0;1;1;1.106.855.401.574.130;14;0;3;0;0;0;0;1.821.442.173.929.070;4.0
2809;18;1;2;1;0.2277933617710559;5;0;4;0;0;0;0;2.543.009.095.435.070;2.0
2810;16;1;0;3;13.930.143.669.537.700;26;0;1;1;0;0;0;0.645454380244234;4.0
2811;16;1;0;2;75.208.358.221.831.200;5;0;0;0;0;0;0;2.631.367.841.368.870;2.0
2812;15;1;3;1;18.852.194.203.173.100;3;0;0;1;0;0;0;27.124.204.664.131.900;2.0
2813;17;1;0;1;16.359.695.421.544.100;10;0;3;0;1;0;0;2.672.755.461.068.080;2.0
2814;15;1;0;1;11.753.889.390.626.200;20;0;4;0;0;1;0;17.148.117.851.610.100;4.0
2815;18;1;1;3;5.043.639.636.385.380;29;1;2;1;0;0;0;0.21097917874476535;4.0
2816;17;1;1;2;4.074.347.865.553.330;17;0;3;1;0;0;0;1.859.071.573.097.460;4.0
2817;16;1;0;2;68.076.967.535.509.800;2;0;0;0;1;0;0;26.728.667.073.501.400;2.0
2818;17;1;0;2;9.531.358.871.600.370;2;0;1;1;0;0;0;27.192.011.567.406.100;2.0
2819;16;0;0;1;5.921.310.200.778.940;29;0;3;1;0;0;0;0.7369928855488138;4.0
2820;17;1;1;3;10.298.589.907.849.600;11;1;0;1;0;0;0;22.952.134.775.005.700;3.0
2821;17;0;1;2;33.074.085.102.637.100;26;1;2;1;1;0;0;0.84069094147179;4.0
2822;17;0;0;1;19.554.256.256.509.900;20;1;3;0;1;0;0;2.131.628.504.443.660;3.0
2823;18;0;1;1;21.584.910.992.998.700;29;1;3;1;1;1;1;0.9922965742511932;4.0
2824;18;0;2;2;1.863.888.279.308.740;20;0;2;1;1;0;0;1.451.872.243.083.530;4.0
2825;15;1;0;3;18.271.560.228.053.800;5;0;3;0;0;1;1;2.860.396.826.235.560;2.0
2826;15;0;0;1;1.050.720.963.638.990;20;0;2;0;0;0;0;11.825.650.544.782.900;4.0
2827;16;1;1;3;14.498.205.436.721.600;27;1;0;0;0;0;0;0.13065423787367458;4.0
2828;18;1;0;2;8.720.965.959.451.750;5;1;3;1;0;0;0;33.627.162.150.851.100;1.0
2829;16;0;0;1;12.600.691.550.848.700;7;0;1;1;0;0;1;2.251.847.104.187.130;3.0
2830;15;1;1;0;6.811.518.748.422.370;14;0;0;0;1;0;0;16.884.763.841.942.300;4.0
2831;16;0;2;1;6.023.180.395.708.900;17;1;2;0;0;0;1;18.154.017.176.022.900;4.0
2832;15;0;2;2;11.564.595.723.390.200;19;0;3;0;0;0;0;14.948.695.594.196.200;4.0
2833;18;1;1;1;9.962.593.483.679.600;28;1;1;0;1;0;0;0.0;4.0
2834;17;1;2;1;1.159.072.738.299.960;15;0;0;0;0;0;1;15.717.864.335.294.300;4.0
2835;18;0;0;2;5.733.211.625.740.450;5;0;1;0;0;0;1;22.346.855.491.679;3.0
2836;16;1;1;2;7.339.156.636.339.900;27;0;2;1;0;0;0;0.5086565007104289;4.0
2837;16;1;0;1;16.779.592.125.781.800;20;0;2;0;0;0;0;0.7016799102374711;4.0
2838;18;1;0;2;10.455.274.454.441.100;16;0;1;1;1;0;0;1.817.789.572.439.350;4.0
2839;18;0;2;2;5.069.142.593.460.320;8;0;3;0;0;0;0;23.375.584.621.180.600;3.0
2840;15;0;1;2;14.849.371.866.109.100;18;1;3;1;1;0;0;1.763.324.115.898.460;4.0
2841;16;1;0;3;2.075.494.172.694.810;17;0;3;0;0;0;0;15.801.498.390.407.500;4.0
2842;16;1;3;1;1.625.856.810.787.870;24;1;2;1;0;0;0;1.513.660.412.883.270;4.0
2843;18;1;0;3;0.777473940333786;22;0;2;0;0;1;0;0.5468398683049477;4.0
2844;17;1;0;2;13.178.855.878.694.800;4;1;2;0;0;0;0;3.112.170.722.339.190;1.0
2845;16;1;0;2;545.115.497.630.801;27;0;2;0;0;0;0;0.3075940597283189;4.0
2846;17;0;2;2;17.430.913.614.162.500;5;0;0;0;0;0;0;2.228.511.429.722.960;3.0
2847;18;1;2;2;969.984.569.154.999;11;0;3;1;0;0;1;25.064.154.144.606.700;2.0
2848;18;0;0;1;6.111.529.186.556.510;10;0;2;0;0;0;0;19.775.380.444.250.900;4.0
2849;15;1;1;2;10.352.778.713.788.600;15;1;1;1;0;0;0;2.340.811.012.860.670;3.0
2850;16;0;0;2;7.639.160.380.905.370;19;0;1;0;0;0;1;12.611.282.397.020.700;4.0
2851;17;1;2;2;11.286.021.293.396.600;16;0;1;1;0;1;0;1.783.001.895.562.730;4.0
2852;15;0;0;1;22.906.573.665.269.600;19;1;4;0;0;0;0;1.501.240.091.930.040;4.0
2853;16;1;0;3;19.939.810.056.251.000;8;0;1;0;1;0;1;22.392.539.847.060.200;3.0
2854;15;0;3;2;8.511.117.553.934.350;0;1;3;0;1;0;0;3.823.801.327.886.910;0.0
2855;18;0;0;0;6.964.612.794.147.370;25;0;2;1;1;0;1;0.895261805081618;4.0
2856;16;0;0;2;14.204.196.966.325.200;2;1;3;0;1;0;0;35.326.403.833.692.900;0.0
2857;15;0;1;2;727.798.812.990.665;20;0;2;0;0;0;0;1.022.641.733.675.110;4.0
2858;15;0;3;2;1.666.548.610.057.510;22;1;4;0;0;0;0;1.960.538.709.128.940;4.0
2859;17;0;0;2;9.085.414.487.208.500;8;0;1;0;1;1;0;27.454.918.014.149.500;2.0
2860;15;1;0;3;14.391.168.265.308.600;21;0;2;0;0;1;1;1.554.112.898.573;4.0
2861;16;0;0;1;2.149.064.328.837.730;18;0;1;0;0;0;0;0.7068253462731773;4.0
2862;16;1;1;2;16.922.383.711.102.200;12;0;2;1;1;0;0;2.823.600.084.682.190;2.0
2863;17;1;0;3;14.714.359.735.562.100;22;0;2;1;0;1;0;12.934.088.269.809.200;4.0
2864;16;1;1;3;4.234.335.569.239.310;13;0;3;1;0;0;0;2.126.276.926.186.890;3.0
2865;18;1;3;2;2.905.720.194.915.730;19;0;2;0;0;0;0;1.112.671.201.191.300;4.0
2866;16;1;0;3;6.325.846.974.512.480;18;1;0;0;0;1;0;12.615.877.089.185.900;4.0
2867;16;0;0;0;19.521.411.720.638.000;29;0;3;1;1;0;0;10.784.851.348.128.000;4.0
2868;15;0;0;3;5.136.631.491.341.170;22;1;2;0;0;0;1;0.6754583905284621;4.0
2869;15;0;0;1;9.122.544.178.932.660;26;0;1;0;1;1;0;0.6854728696794552;4.0
2870;16;1;2;1;0.6004045143467263;26;0;4;1;1;1;0;10.209.263.651.026.400;4.0
2871;17;0;0;1;7.944.550.591.324.650;6;1;4;0;0;0;0;3.427.620.857.629.510;1.0
2872;15;0;0;2;11.426.400.308.662.000;3;1;3;0;0;0;0;32.485.727.923.536.600;1.0
2873;17;0;1;1;19.062.492.250.159.300;11;0;3;0;0;0;0;2.278.951.504.956.560;3.0
2874;16;0;0;1;10.334.720.898.801.200;22;0;0;0;1;0;0;0.8330790224853892;4.0
2875;16;0;1;1;16.382.146.523.553.700;26;0;4;0;0;0;0;0.8570927943521445;4.0
2876;18;1;0;1;1.094.255.285.137.800;13;0;2;0;1;0;0;17.444.976.627.663.300;4.0
2877;15;0;2;2;0.815700268710362;1;0;1;0;0;1;1;2.806.877.505.411.240;2.0
2878;16;1;3;2;6.300.165.503.795.480;0;0;3;1;0;1;0;34.905.433.071.379.800;1.0
2879;18;1;1;1;11.510.990.156.622.000;27;0;1;0;1;0;0;0.6939648518623458;4.0
2880;15;1;3;2;19.011.879.318.622.400;17;0;2;1;0;0;0;21.615.587.370.783.900;3.0
2881;16;1;0;3;17.182.607.195.024.600;19;1;1;0;0;0;0;18.933.444.720.314.500;4.0
2882;16;1;0;2;4.567.112.283.576.950;7;1;2;1;0;1;0;28.829.580.708.041.500;2.0
2883;15;0;1;1;440.219.660.038.327;2;0;2;1;1;0;1;32.703.738.607.764.800;1.0
2884;15;0;1;2;4.023.459.342.278.010;25;0;2;1;1;1;0;1.027.015.599.936.740;4.0
2885;15;0;0;1;18.449.977.926.050.000;5;0;0;1;1;0;1;248.966.890.236.666;3.0
2886;16;1;0;1;17.053.323.062.034.400;21;1;2;0;0;0;0;17.087.987.708.583.700;4.0
2887;16;0;0;1;15.497.668.645.058.900;12;0;2;0;0;1;0;2.324.093.256.836.650;3.0
2888;18;0;0;3;7.854.702.284.484.550;8;0;1;0;0;0;0;21.974.911.457.392.000;3.0
2889;17;1;0;1;10.087.614.085.975.300;8;0;4;0;0;0;1;2.500.113.299.959.690;2.0
2890;15;1;2;0;9.286.634.895.903.050;19;0;2;0;0;0;0;10.500.058.515.104.600;4.0
2891;16;1;0;1;5.067.962.151.187.450;8;0;3;0;0;1;1;2.438.440.919.001.190;3.0
2892;16;1;0;3;10.100.560.922.975.300;14;1;1;0;0;0;0;19.146.018.444.641.800;4.0
2893;15;0;1;2;0.6099309570550893;12;0;2;1;1;0;0;16.278.371.303.258.000;4.0
2894;17;1;1;1;26.362.074.699.491.800;21;0;1;1;1;0;0;10.695.241.523.651.100;4.0
2895;15;1;2;2;1.773.179.192.337.890;15;0;2;0;1;0;0;2.369.652.312.774.270;3.0
2896;17;0;1;2;15.033.595.340.628.400;1;0;1;0;0;0;0;29.747.406.949.660.400;2.0
2897;16;0;0;2;8.457.368.181.181.740;25;0;2;1;0;0;0;0.3578088919508027;4.0
2898;17;1;2;1;10.343.007.245.677.500;13;0;2;0;0;1;1;19.225.514.899.197.100;4.0
2899;18;0;1;3;7.399.977.719.199.540;26;0;1;0;0;0;0;0.33096690773874;4.0
2900;16;1;0;1;1.481.559.734.321.340;5;1;3;0;0;0;1;3.219.685.483.262.610;1.0
2901;18;1;1;2;15.683.743.584.641.500;1;1;4;0;1;0;0;39.514.599.508.156.700;0.0
2902;15;0;3;0;15.265.703.804.063.100;7;0;1;0;0;0;0;27.952.105.534.902.600;2.0
2903;15;0;0;1;14.452.234.496.688.900;3;1;3;1;0;0;0;35.617.432.680.571.000;0.0
2904;15;1;0;1;4.090.086.773.855.910;20;1;3;0;0;0;0;136.108.822.691.039;4.0
2905;17;1;0;2;6.759.399.584.809.570;23;0;2;0;0;1;0;0.7389589820946485;4.0
2906;16;1;0;0;93.969.086.996.735;13;0;3;1;0;0;1;23.207.725.437.642.000;3.0
2907;15;0;0;2;6.615.859.828.553.110;10;0;4;1;0;0;0;2.837.891.417.954.610;2.0
2908;15;1;1;1;1.509.880.400.316.650;23;0;2;0;0;0;1;0.8273394905182188;4.0
2909;16;1;0;2;6.587.070.484.999.090;27;1;3;1;0;0;1;0.8758837048232606;4.0
2910;15;1;3;3;2.764.641.735.706.740;13;0;3;1;0;0;0;14.679.683.162.543.700;4.0
2911;18;1;2;2;7.980.809.040.966.080;11;0;2;1;0;1;0;2.122.102.757.166.820;3.0
2912;16;1;1;2;19.598.288.655.647.600;15;0;2;1;0;0;0;24.818.134.094.533.900;3.0
2913;16;0;2;2;4.517.628.258.671.510;5;0;4;1;0;0;0;2.876.083.672.610.050;2.0
2914;16;1;0;1;1.224.317.317.886.450;19;0;3;0;1;0;0;16.626.921.985.519.700;4.0
2915;18;1;0;3;8.659.460.996.794.120;0;0;1;1;0;0;0;29.640.587.263.043.400;2.0
2916;16;1;1;1;14.204.913.529.865.300;11;0;1;1;0;1;0;203.217.846.252.961;3.0
2917;18;1;2;2;975.753.211.996.119;6;1;4;0;1;0;0;32.078.192.453.842.000;1.0
2918;16;0;2;2;14.043.286.572.966.200;7;1;0;0;0;0;0;25.534.848.460.747.700;2.0
2919;17;0;0;1;10.264.399.516.556.300;8;1;3;1;1;0;0;31.288.586.460.030.100;1.0
2920;15;0;3;1;17.442.121.274.931.600;1;1;1;1;1;0;0;4.0;0.0
2921;17;1;0;2;5.778.740.333.151.650;16;1;0;0;0;0;1;13.570.627.014.048.200;4.0
2922;15;1;2;3;17.249.834.260.792.900;19;0;0;0;1;0;0;0.6848879979871082;4.0
2923;18;0;3;3;1.873.131.223.316.010;12;0;2;1;0;0;0;22.346.962.873.244.900;3.0
2924;17;0;0;2;756.392.699.056.438;4;0;0;0;0;0;1;1.953.200.561.311.370;4.0
2925;16;0;2;2;11.528.111.029.072.600;9;0;2;0;1;0;0;24.709.240.029.839.800;3.0
2926;15;1;0;3;15.840.062.522.603.900;11;0;3;0;1;0;0;2.512.488.758.731.320;2.0
2927;15;1;0;0;6.486.273.277.511.610;16;1;2;0;0;1;0;20.972.515.782.565.800;3.0
2928;17;0;1;1;14.323.290.763.552.200;20;0;3;1;0;0;1;13.451.314.633.822.800;4.0
2929;18;0;1;2;27.083.769.963.565.600;5;0;2;0;0;0;1;2.241.727.972.459.650;3.0
2930;17;0;3;3;5.825.874.944.110.100;2;0;2;0;0;0;0;2.637.348.954.652.650;2.0
2931;18;1;1;3;2.894.212.722.730.390;27;0;2;0;0;1;0;0.2861100389415956;4.0
2932;18;1;0;2;16.224.611.168.027.100;14;1;2;0;1;0;0;20.845.477.071.034.300;3.0
2933;15;1;2;0;4.452.984.704.535.700;6;0;4;1;0;0;0;27.778.858.935.835.800;2.0
2934;17;0;3;2;14.348.071.108.104.200;29;0;3;0;0;0;0;0.48418319580323893;4.0
2935;17;0;0;1;18.865.967.944.913.000;5;0;2;0;0;0;0;28.757.352.860.069.400;2.0
2936;18;1;3;1;1.055.544.418.137.750;3;1;3;0;0;0;0;34.713.372.144.944.500;1.0
2937;17;0;0;2;10.800.583.845.213.700;18;0;2;0;0;0;0;13.180.744.589.421.000;4.0
2938;16;1;2;0;922.067.136.195.624;4;0;1;1;0;0;0;2.715.908.932.047.660;2.0
2939;16;0;0;3;6.517.802.867.872.850;2;1;2;0;1;0;0;34.745.618.447.603.600;1.0
2940;17;0;0;2;9.513.100.618.498.340;25;0;3;1;0;0;0;0.9349429908719434;4.0
2941;17;0;0;2;12.056.150.645.335.100;24;0;2;0;0;0;1;0.5185224297099189;4.0
2942;18;0;1;0;19.719.831.443.413.100;8;0;3;0;1;0;0;2.726.094.628.858.150;2.0
2943;16;1;0;1;18.755.291.186.364.400;5;1;2;1;0;0;0;3.099.064.650.031.240;1.0
2944;16;0;0;0;17.243.059.165.862.400;12;0;2;1;0;0;0;20.735.452.919.667.200;3.0
2945;15;1;1;4;17.782.610.714.097.100;26;0;4;1;1;1;0;19.831.339.922.227.500;4.0
2946;18;1;3;3;935.698.366.584.086;21;0;2;0;0;0;0;0.7662736791529805;4.0
2947;15;1;0;2;13.148.886.543.549.200;27;0;3;0;0;0;0;0.6361329335031771;4.0
2948;16;0;0;1;17.901.334.458.724.200;29;0;3;1;1;1;0;11.480.334.125.866.000;4.0
2949;18;1;0;3;7.859.015.299.827.060;19;0;4;0;1;1;0;17.504.046.795.082.200;4.0
2950;17;1;0;1;19.235.249.566.909.300;3;0;0;1;0;0;0;28.211.081.074.612.600;2.0
2951;18;1;2;1;831.572.124.138.366;1;0;1;1;0;1;1;32.405.120.739.686.900;1.0
2952;17;0;2;2;12.021.653.307.864.300;25;0;3;1;0;0;0;0.7058616313604631;4.0
2953;17;0;1;3;14.196.094.265.447.400;3;0;2;1;0;0;0;29.127.221.778.502.100;2.0
2954;18;1;0;0;19.011.840.261.518.700;7;0;2;0;0;0;0;2.894.723.042.268.480;2.0
2955;17;0;2;1;48.923.254.810.453.200;12;0;1;1;1;0;0;1.777.279.849.146.070;4.0
2956;15;1;1;3;14.922.619.564.772.800;9;0;1;0;0;0;1;24.571.875.145.361.500;3.0
2957;16;1;2;1;10.416.311.722.881.600;17;1;2;0;0;0;0;19.390.765.371.477.800;4.0
2958;17;0;1;1;5.371.142.812.412.820;8;0;1;0;0;0;0;2.291.686.152.272.230;3.0
2959;15;1;2;2;15.532.136.795.927.800;29;0;1;0;1;0;0;0.5847407288696445;4.0
2960;17;0;1;3;1.104.444.560.347.690;0;0;0;1;0;1;1;2.905.466.160.345.190;2.0
2961;16;0;0;2;13.219.476.412.993.500;12;0;1;1;0;0;0;17.389.421.343.230.600;4.0
2962;15;1;3;4;645.802.137.155.802;17;1;3;0;1;0;0;16.698.070.522.329.400;4.0
2963;16;0;1;2;96.254.790.365.521;14;0;3;0;0;0;0;16.482.889.223.547.200;4.0
2964;16;0;1;0;1.234.708.501.976.130;1;0;0;1;0;0;1;27.103.913.101.189.000;2.0
2965;15;1;0;4;809.821.628.539.688;10;0;1;1;0;0;0;19.561.691.259.633.300;4.0
2966;15;1;1;2;39.674.507.969.540.200;28;0;2;1;1;0;0;0.6729361977994386;4.0
2967;15;0;1;1;1.923.280.984.630.600;13;0;2;1;1;0;0;26.071.729.292.255.100;2.0
2968;18;0;0;2;10.229.350.800.852.300;21;0;3;1;0;1;0;15.660.204.997.024.200;4.0
2969;15;1;0;1;1.467.840.740.575.400;14;1;3;0;0;0;0;2.197.394.591.639.800;3.0
2970;15;0;1;0;8.220.943.871.121.160;13;1;3;1;0;0;0;2.332.971.816.562.520;3.0
2971;15;0;2;0;7.102.635.280.514.320;15;0;2;1;0;0;0;1.773.293.697.386.630;4.0
2972;15;0;1;2;81.432.859.693.425;22;0;2;1;1;0;1;11.496.496.267.546.500;4.0
2973;17;0;0;3;8.183.932.875.712.990;28;1;3;0;0;0;0;0.8409854510198023;4.0
2974;18;0;1;2;10.883.602.318.839.000;14;0;0;1;1;0;0;15.635.740.338.353.400;4.0
2975;16;0;0;4;10.869.397.399.627.200;18;0;0;0;0;0;0;0.8707134779286393;4.0
2976;15;0;0;1;9.943.076.317.657.430;26;1;0;0;1;1;0;0.61316598823277;4.0
2977;17;1;0;1;2.695.715.698.348.760;8;0;2;1;1;0;0;25.723.917.087.049.100;2.0
2978;17;1;0;1;9.921.509.570.010.620;4;0;1;0;0;0;0;230.759.662.333.527;3.0
2979;17;1;0;1;33.820.780.084.130.200;4;0;1;0;0;1;0;23.180.465.210.933.400;3.0
2980;16;1;0;1;25.227.157.259.153.000;10;0;3;1;0;0;0;231.055.728.577.378;3.0
2981;15;1;0;2;18.652.914.346.823.300;27;1;4;1;1;1;1;15.858.200.366.928.500;4.0
2982;18;0;0;3;12.099.000.262.954.000;19;0;1;1;0;1;0;16.306.137.401.298.500;4.0
2983;18;0;1;4;13.189.801.162.491.600;24;1;2;0;1;1;0;1.558.632.200.330.990;4.0
2984;17;0;0;1;8.035.873.406.667.270;23;0;1;1;0;0;0;0.6835053013860497;4.0
2985;16;0;0;3;18.179.617.838.297.200;27;0;4;0;0;0;0;0.9709123787681464;4.0
2986;16;1;2;1;1.275.860.979.159.330;3;0;1;1;0;0;1;33.446.266.750.887.000;1.0
2987;16;0;0;1;1.538.339.739.047.170;19;0;3;0;1;0;0;18.859.166.518.517.300;4.0
2988;18;0;1;3;7.371.249.380.554.270;17;0;1;1;0;0;0;14.699.645.571.762.900;4.0
2989;17;1;0;2;1.920.023.761.638.250;24;0;3;0;0;0;0;1.436.375.445.405.190;4.0
2990;15;0;0;1;164.092.258.031.663;2;1;1;1;1;0;0;3.399.542.858.486.640;1.0
2991;18;0;1;2;17.078.969.260.290.800;3;1;1;0;1;0;0;35.635.357.914.562.100;0.0
2992;17;1;1;1;34.438.853.485.150.800;13;0;1;1;1;1;0;20.744.387.503.601.600;3.0
2993;17;0;2;2;541.926.415.742.439;6;0;1;0;0;0;0;25.040.052.870.066.400;2.0
2994;15;0;1;2;5.712.531.993.671.540;25;1;3;1;0;0;0;0.9669488067667789;4.0
2995;15;0;3;4;5.418.184.464.937.420;7;0;3;0;0;0;0;26.910.442.047.353.300;2.0
2996;15;0;0;0;1.710.816.324.208.570;23;0;2;0;1;0;0;0.8647850838512876;4.0
2997;16;0;0;1;0.6376959041718422;15;1;4;1;0;0;0;1.993.952.452.575.160;4.0
2998;15;1;0;2;1.521.999.779.615.480;19;0;2;1;0;0;0;12.001.797.196.357.900;4.0
2999;17;1;0;2;5.478.297.412.598.070;14;0;4;0;1;0;0;2.195.712.898.261.980;3.0
3000;15;1;1;1;3.997.459.492.988.870;6;0;1;0;0;1;0;19.012.665.239.921.200;4.0
3001;17;1;1;2;4.637.192.277.656.960;25;0;4;1;0;1;0;0.8399765237396326;4.0
3002;18;1;0;3;15.958.863.785.066;16;0;0;1;0;0;1;13.620.437.691.526.100;4.0
3003;16;1;3;3;11.262.531.877.840.900;21;0;2;0;0;0;0;0.8507438645015205;4.0
3004;18;0;2;3;0.11541322585935987;21;1;2;1;0;0;0;10.033.653.059.742.300;4.0
3005;18;1;0;3;8.586.455.314.083.900;21;0;2;1;1;0;0;13.905.396.980.299.100;4.0
3006;17;1;0;2;8.157.698.537.007.170;11;0;2;0;1;0;1;24.399.813.258.092.300;3.0
3007;18;0;0;3;22.789.053.888.908.700;17;0;2;0;0;1;0;12.433.117.162.791.900;4.0
3008;17;0;0;1;13.522.835.772.029.100;23;1;4;1;0;0;0;19.648.466.563.741.700;4.0
3009;15;1;0;1;1.404.194.376.758.980;13;1;4;1;0;0;0;26.882.293.307.172.000;2.0
3010;15;0;1;1;14.417.864.381.041.900;14;1;4;1;1;0;0;27.397.016.672.595.700;2.0
3011;17;1;0;2;1.456.941.891.117.180;14;0;4;0;0;1;0;24.961.219.360.335.100;3.0
3012;15;0;0;1;0.0010565386459360226;4;1;3;0;1;0;0;2.968.807.133.269.980;2.0
3013;16;1;3;4;19.078.416.076.934.400;15;0;4;0;1;0;0;22.159.441.692.227.500;3.0
3014;18;0;1;1;1.628.417.534.109.320;4;0;3;1;0;0;0;35.037.432.645.192.600;0.0
3015;16;0;3;0;18.079.633.931.785.700;1;0;2;0;0;1;0;33.847.294.719.580.100;1.0
3016;18;1;0;2;0.3128659061486827;19;0;3;0;0;0;0;1.417.604.009.607.420;4.0
3017;15;1;0;0;18.677.175.915.714.700;27;1;4;0;0;0;0;1.139.337.063.496.310;4.0
3018;16;1;1;1;16.195.770.573.762.000;24;0;3;0;0;0;0;0.7695898642280781;4.0
3019;15;1;0;1;1.674.438.285.917.390;8;0;2;0;0;0;0;23.484.434.535.441.100;3.0
3020;18;1;0;2;18.657.476.944.393.700;21;0;0;0;0;0;1;0.3218314296846537;4.0
3021;17;0;1;2;14.775.560.578.371.900;26;0;3;1;0;1;0;11.241.371.864.897.300;4.0
3022;17;1;1;2;1.919.833.379.284.180;8;0;4;0;0;0;0;27.170.969.538.329.400;2.0
3023;16;1;0;2;13.570.946.828.363.200;3;0;2;0;0;0;0;26.565.407.804.958.600;2.0
3024;15;0;0;2;11.411.228.092.492.100;14;0;1;0;0;0;0;15.277.480.662.258.400;4.0
3025;15;0;0;1;1.891.259.355.497.990;10;0;2;0;1;1;0;2.735.672.949.043.830;2.0
3026;16;1;0;1;885.874.243.468.872;0;1;2;0;1;1;0;3.748.102.280.530.040;0.0
3027;17;0;0;2;11.985.871.326.209.500;17;1;2;0;0;0;0;17.062.124.885.863.200;4.0
3028;18;0;0;0;9.526.765.869.887.320;28;1;3;0;0;0;0;0.9590415228646012;4.0
3029;16;1;0;0;18.656.924.427.205.900;0;1;4;1;0;0;1;4.0;0.0
3030;18;0;3;2;15.216.945.353.101.400;7;0;3;0;0;0;0;18.589.248.556.209.200;4.0
3031;17;0;1;2;10.022.394.016.506.900;24;1;2;0;0;0;0;10.007.755.569.217.200;4.0
3032;15;1;2;1;13.739.048.827.708.700;15;0;4;1;1;0;0;2.413.651.872.584.260;3.0
3033;17;1;0;1;15.838.130.768.444.700;25;1;2;0;0;0;0;11.721.916.329.362.500;4.0
3034;16;0;0;3;11.660.372.948.882.700;27;0;1;1;0;0;0;0.27593510007107586;4.0
3035;15;0;0;3;1.817.835.488.242.900;21;1;2;0;1;0;0;1.907.640.379.807.340;4.0
3036;16;1;0;2;18.839.828.937.677.400;17;0;3;0;0;1;0;2.018.579.782.190.190;3.0
3037;16;0;0;2;12.863.844.638.716.700;21;0;3;0;0;0;0;0.9157121795938513;4.0
3038;17;0;2;2;8.047.410.790.827.480;8;0;4;1;1;0;0;31.291.166.395.835.300;1.0
3039;16;0;1;4;0.46918043442308877;11;0;2;0;0;0;0;19.459.891.884.186.300;4.0
3040;17;1;1;4;6.588.333.147.488.850;18;1;1;0;0;0;0;1.510.058.697.488.430;4.0
3041;15;0;0;1;10.737.364.359.412.000;24;0;0;0;1;0;0;0.15303181165081492;4.0
3042;17;0;3;3;18.215.898.610.198.900;17;0;3;0;1;0;0;17.119.846.768.416.200;4.0
3043;15;1;0;1;16.931.086.449.308.000;26;1;3;1;1;0;0;1.419.977.098.603.830;4.0
3044;17;0;0;1;25.499.945.334.397.100;4;0;2;0;1;0;0;2.438.731.252.650.420;3.0
3045;18;0;0;2;1.860.607.494.817.910;26;0;2;1;0;0;0;0.3167559737315224;4.0
3046;18;1;2;2;11.785.346.775.133.300;1;0;4;0;1;0;0;35.433.159.148.930.100;0.0
3047;16;1;3;3;10.642.359.449.175.600;6;0;4;1;1;0;0;31.252.696.624.964.100;1.0
3048;17;1;0;0;5.327.552.828.600.470;26;1;1;0;1;0;0;0.6550115881417289;4.0
3049;17;1;2;2;17.989.061.691.076.700;9;1;3;1;1;0;0;35.116.138.627.312.400;0.0
3050;15;0;2;3;1.854.732.818.923.100;14;1;3;0;0;1;0;28.625.628.192.347.900;2.0
3051;16;0;0;3;8.052.228.766.803.250;24;0;1;1;1;1;0;11.162.284.613.450.300;4.0
3052;17;1;0;1;17.806.051.142.270.400;6;0;2;1;0;0;0;32.011.819.553.323.100;1.0
3053;16;1;0;1;7.678.977.885.259.450;27;0;1;0;0;0;0;0.10059214808941774;4.0
3054;18;0;3;2;14.736.336.636.594.000;4;1;1;1;0;0;0;30.171.336.823.913.000;1.0
3055;17;1;0;1;9.518.844.350.954.480;14;0;3;1;1;0;0;2.220.548.508.939.320;3.0
3056;17;0;2;4;24.516.631.301.436.500;19;0;2;1;0;0;1;11.110.684.623.439.500;4.0
3057;16;1;0;3;1.855.868.402.474.040;27;0;2;0;1;0;0;0.9918923912020086;4.0
3058;17;0;2;1;9.081.931.867.550.730;19;0;2;0;0;0;0;1.175.347.658.120.800;4.0
3059;16;1;0;1;14.689.740.806.448.000;14;1;0;1;0;0;0;22.925.396.421.337.000;3.0
3060;17;1;1;0;7.343.476.288.625.840;9;0;3;0;0;0;1;22.942.213.571.902.800;3.0
3061;15;0;2;3;0.3776175715246932;23;0;2;0;0;0;1;0.3699206268971446;4.0
3062;16;1;2;1;2.010.607.173.836.710;25;0;2;1;1;0;0;0.6657412071192984;4.0
3063;17;0;2;2;9.924.389.589.798.480;28;1;4;0;0;0;0;0.7289188138326557;4.0
3064;18;0;0;2;13.799.287.142.527.200;25;0;2;0;0;1;0;1.010.198.033.751.080;4.0
3065;17;0;1;2;6.694.706.531.585.580;13;0;3;0;0;0;0;18.298.105.464.885.000;4.0
3066;18;0;0;0;13.909.769.183.553.000;25;0;2;1;0;0;0;0.940947219838506;4.0
3067;18;0;0;1;1.397.271.178.863.910;25;0;3;1;0;0;0;11.528.666.911.541.500;4.0
3068;15;1;1;3;14.078.718.146.556.600;9;1;3;1;0;0;0;3.030.196.982.539.530;1.0
3069;16;1;0;3;9.850.437.080.410.160;16;0;1;1;0;0;0;17.570.919.535.414.900;4.0
3070;17;0;1;2;1.829.772.300.243.000;20;1;3;0;0;1;0;1.966.123.442.653.010;4.0
3071;15;1;3;0;9.783.930.359.612.310;13;0;0;0;0;0;1;13.016.437.358.793.600;4.0
